ram,ssd,weight,screen,price
4,128,1.7,12.5,775
4,256,1.8,17.3,1065
4,2048,2.5,12.1,1850
12,512,1.8,12.1,925
16,64,2.0,17.3,1120
64,512,2.6,11.6,2305
8,256,2.2,16.0,975
16,2048,2.1,12.5,2285
4,512,2.0,14.0,860
8,64,1.9,13.4,750
16,512,1.6,10.1,1045
8,256,1.9,16.0,970
16,128,1.8,15.6,970
16,64,1.5,12.5,800
32,256,2.4,17.3,1855
32,128,2.2,13.4,1660
32,512,1.9,13.3,1705
4,1024,1.9,12.5,1255
64,64,2.8,16.0,2155
8,1024,2.1,17.3,1835
12,512,2.2,12.1,1030
12,2048,2.5,17.3,2465
12,2048,2.6,14.0,1950
8,1024,2.2,15.6,1580
32,2048,2.6,10.1,2765
64,64,2.3,15.6,2035
12,1024,2.2,16.0,1625
12,2048,2.5,14.0,1845
8,512,1.5,12.5,970
64,128,2.0,10.1,1790
32,128,2.3,13.3,1540
4,256,1.8,15.6,960
64,128,2.3,14.0,1855
64,1024,2.7,12.1,2480
32,64,1.7,11.6,1400
12,128,1.9,10.1,690
64,64,2.2,17.3,2035
8,1024,2.3,12.1,1500
16,256,1.6,12.5,1000
16,2048,2.6,11.6,1905
32,2048,2.2,12.1,2510
64,1024,2.5,11.6,2670
4,512,2.0,12.5,820
64,128,2.7,17.3,2380
8,256,1.8,12.1,850
4,1024,1.9,12.1,1525
4,64,2.0,16.0,920
64,128,2.8,16.0,2310
64,1024,3.0,13.4,2885
64,512,2.6,12.5,1995
12,256,2.0,11.6,860
16,2048,2.0,12.1,2220
16,256,2.2,11.6,965
8,1024,2.3,12.1,1420
12,1024,2.0,11.6,1380
12,2048,2.3,15.6,1870
4,128,1.8,13.3,675
12,128,2.3,17.3,1165
12,64,2.1,10.1,795
64,64,2.2,14.0,2020
16,64,1.6,14.0,880
64,128,2.5,17.3,2355
32,512,2.3,12.5,1525
32,128,2.1,13.4,1630
16,512,2.4,15.6,1185
8,512,2.2,12.1,1050
32,512,2.2,14.0,1630
16,1024,2.3,10.1,1545
32,128,2.1,10.1,1285
64,1024,2.7,15.6,2810
16,64,1.6,13.3,990
16,512,1.9,12.1,1075
12,256,2.3,14.0,920
16,64,1.9,11.6,740
8,64,1.4,12.1,810
12,64,1.5,11.6,735
32,64,2.2,17.3,1885
16,256,2.2,12.5,950
8,64,2.1,15.6,740
4,64,2.0,15.6,720
16,64,1.8,15.6,925
16,2048,2.7,12.5,2060
8,512,1.9,13.4,980
8,256,1.9,12.5,895
64,1024,2.9,11.6,2335
16,128,1.6,10.1,730
12,256,2.2,13.3,1025
12,512,2.4,14.0,1005
32,256,2.5,13.3,1640
4,2048,2.3,11.6,1945
64,512,2.7,17.3,2655
4,512,1.8,10.1,765
32,256,1.9,11.6,1370
4,2048,2.7,15.6,2020
64,2048,2.9,16.0,3510
8,256,2.0,15.6,980
4,64,1.5,12.5,705
16,64,2.2,16.0,1125
32,512,2.2,15.6,1595
64,2048,2.6,13.4,3160
32,1024,2.2,13.4,2220
16,1024,1.9,12.5,1695
4,128,1.7,16.0,950
64,128,1.9,10.1,2010
16,2048,2.2,13.4,2365
12,512,2.1,13.4,970
8,128,1.5,12.1,690
32,512,2.3,17.3,1730
16,64,2.2,15.6,865
32,1024,2.3,13.3,2280
64,128,2.4,10.1,1835
12,128,1.4,11.6,870
8,256,2.2,12.5,755
12,128,1.6,10.1,770
32,512,2.4,12.1,1810
16,1024,2.3,13.3,1750
64,2048,2.6,13.4,3275
32,128,2.1,17.3,1610
32,2048,2.4,15.6,2555
8,128,1.7,12.5,840
16,64,1.7,15.6,915
64,64,2.5,12.5,2075
16,2048,2.1,17.3,2530
4,2048,2.0,16.0,2140
64,512,2.6,11.6,2075
32,512,2.1,11.6,1650
12,128,2.0,11.6,745
16,512,1.8,16.0,1230
4,128,2.2,13.4,790
12,64,1.7,16.0,1005
64,64,2.6,15.6,1835
4,2048,2.0,12.1,1845
4,256,2.0,14.0,865
64,128,2.3,13.4,1745
4,1024,1.8,13.3,1260
4,1024,2.0,13.3,1430
16,1024,2.1,17.3,1895
4,2048,1.8,11.6,2100
4,256,2.2,14.0,900
32,512,2.1,13.3,1665
12,128,2.1,11.6,885
12,2048,2.7,16.0,2535
4,2048,2.5,16.0,2025
64,2048,3.0,17.3,3490
8,512,1.9,13.4,1065
4,256,1.9,10.1,720
4,2048,2.3,16.0,2385
8,256,2.4,17.3,1220
64,64,2.4,13.4,2165
8,512,1.7,14.0,975
4,1024,2.0,16.0,1780
16,1024,2.0,12.5,1480
32,256,1.8,13.3,1655
12,1024,2.1,15.6,1765
4,128,1.6,16.0,900
8,1024,2.1,15.6,1530
4,256,1.4,10.1,635
32,1024,2.0,12.1,2110
4,1024,2.3,15.6,1345
12,128,2.2,11.6,775
4,64,1.8,17.3,960
64,256,2.4,12.1,1955
32,256,2.1,15.6,1665
32,512,2.4,12.1,1610
16,2048,2.3,14.0,2325
8,1024,2.1,12.5,1345
64,512,2.8,16.0,2695
64,256,2.0,11.6,2125
12,1024,2.4,14.0,1690
8,512,2.4,16.0,1385
32,128,1.9,15.6,1675
32,1024,2.5,15.6,2250
8,1024,1.8,13.3,1400
4,2048,2.1,13.4,2130
16,64,2.3,16.0,1205
32,256,2.5,13.4,1390
12,2048,2.6,16.0,2255
12,1024,1.9,10.1,1285
32,64,2.4,13.4,1350
8,64,1.8,16.0,915
16,2048,2.3,13.3,1990
32,1024,2.0,13.3,2135
32,1024,2.3,16.0,2115
12,64,2.0,11.6,845
12,256,1.8,12.1,885
64,1024,2.2,11.6,2830
32,512,2.4,17.3,2040
16,1024,1.7,11.6,1615
64,1024,2.2,11.6,2720
8,128,1.8,16.0,1145
64,2048,2.8,15.6,3525
16,1024,2.3,14.0,1490
8,256,2.0,12.5,775
4,512,1.7,16.0,1055
4,128,1.6,11.6,755
16,64,1.7,14.0,975
8,128,2.0,16.0,940
12,1024,2.1,13.4,1605
16,64,2.2,17.3,1030
64,1024,2.7,12.1,2805
8,1024,1.9,13.3,1475
64,128,2.3,16.0,2450
8,64,1.7,12.1,750
16,256,2.5,16.0,1270
8,64,1.6,14.0,735
8,64,1.7,13.4,725
64,64,2.1,10.1,2030
8,512,1.7,15.6,1085
16,64,1.8,14.0,925
16,1024,2.0,16.0,1775
64,2048,2.7,11.6,2880
4,64,1.7,15.6,800
32,64,2.2,12.5,1260
4,512,2.2,14.0,970
64,2048,2.7,13.3,3350
64,512,2.4,11.6,1955
16,1024,2.0,12.5,1685
8,1024,1.8,12.5,1460
12,64,2.1,11.6,795
4,256,1.7,14.0,775
16,2048,2.3,13.3,2140
32,512,2.5,13.4,1745
64,64,2.2,11.6,1735
12,2048,2.4,16.0,2490
8,256,1.7,12.5,745
4,128,1.7,13.3,670
64,64,2.6,14.0,1755
16,2048,2.5,17.3,2560
12,256,2.3,13.4,900
32,2048,2.4,10.1,2860
4,512,1.8,12.5,895
32,1024,2.3,10.1,2235
8,256,1.7,12.1,855
12,256,1.6,10.1,775
12,64,1.6,10.1,690
16,64,2.3,13.4,820
16,256,1.7,14.0,1120
12,1024,1.8,13.3,1575
8,64,2.2,13.3,675
64,128,2.4,12.1,2120
8,64,2.0,13.3,735
32,512,2.1,13.3,1580
64,64,2.2,13.3,2070
12,512,1.9,14.0,1010
4,256,2.3,16.0,985
64,64,2.6,17.3,2075
12,2048,1.8,10.1,1925
4,64,1.8,16.0,895
4,64,2.2,13.3,755
64,512,2.0,10.1,2310
12,64,1.7,15.6,835
8,128,2.1,17.3,1200
32,64,2.3,12.1,1460
16,128,1.9,11.6,795
32,64,2.5,13.3,1355
32,64,2.4,12.5,1375
32,1024,2.3,15.6,2210
8,64,2.2,14.0,850
12,256,2.4,16.0,1110
32,1024,2.3,17.3,2160
32,256,2.6,14.0,1405
64,2048,3.0,17.3,3170
4,512,1.7,12.1,910
32,512,2.4,17.3,2065
12,256,2.2,16.0,1275
64,64,2.2,12.1,1895
8,2048,2.1,13.3,2040
64,1024,2.9,12.5,2370
32,128,2.6,17.3,1795
4,2048,2.3,10.1,1845
8,2048,1.9,12.1,2045
12,128,1.9,15.6,925
12,64,2.0,13.3,830
32,256,2.0,11.6,1315
16,128,1.8,17.3,1310
12,128,2.0,14.0,980
8,512,2.3,13.3,890
64,2048,2.6,10.1,3310
64,2048,2.6,12.1,2995
64,64,2.6,13.3,2000
16,1024,2.5,17.3,2020
8,256,2.1,10.1,680
8,64,1.7,16.0,1085
32,256,2.4,16.0,1745
8,256,1.7,16.0,1065
4,2048,2.4,14.0,1860
12,2048,2.0,10.1,1950
8,2048,2.1,10.1,1925
4,128,1.6,10.1,610
64,512,2.6,16.0,2280
4,128,1.4,10.1,610
64,512,2.6,17.3,2370
64,256,2.3,16.0,2510
4,512,2.0,16.0,1215
4,2048,2.5,17.3,2285
64,256,2.6,12.5,1985
8,256,2.2,16.0,1155
32,512,2.3,11.6,1710
8,2048,2.2,17.3,2455
4,64,1.9,13.3,720
8,1024,1.8,11.6,1445
32,2048,2.5,11.6,2805
8,1024,1.9,14.0,1385
12,1024,2.5,13.4,1460
4,128,1.6,15.6,815
12,512,2.2,12.1,1140
32,256,2.5,15.6,1690
16,128,2.0,10.1,865
32,256,2.0,11.6,1320
12,128,1.7,12.5,900
12,512,2.5,17.3,1235
8,64,2.0,13.3,855
32,512,2.1,17.3,1970
16,512,1.5,10.1,1075
32,64,2.3,12.5,1250
4,2048,2.1,14.0,1835
12,128,1.9,12.5,810
16,128,1.8,15.6,955
64,1024,2.3,12.5,2450
4,256,2.4,17.3,1070
4,2048,1.9,12.1,1785
4,1024,2.1,12.1,1280
32,2048,2.9,13.3,2550
8,2048,2.4,12.1,1835
64,1024,2.6,13.4,2565
16,512,2.0,16.0,1450
4,512,2.2,14.0,855
4,256,1.9,11.6,670
64,64,2.1,13.3,2150
64,64,2.6,11.6,1995
4,1024,1.7,13.4,1550
64,256,2.4,11.6,2040
4,512,1.5,11.6,885
12,1024,2.4,14.0,1705
64,64,2.0,10.1,1705
32,512,2.2,11.6,1450
12,64,1.8,13.3,790
32,128,2.5,14.0,1330
16,128,1.8,15.6,1115
64,256,2.7,12.5,1955
64,128,2.3,16.0,2045
32,512,2.1,14.0,1665
8,1024,1.9,12.5,1545
32,64,1.9,14.0,1340
4,128,2.0,10.1,670
16,256,2.0,14.0,1120
8,2048,2.4,17.3,2350
32,2048,2.5,15.6,2815
4,64,1.5,14.0,770
8,64,1.6,12.5,765
64,128,2.7,14.0,2020
64,64,1.9,10.1,1865
64,2048,2.7,13.3,3020
8,256,1.6,10.1,730
32,2048,2.8,12.5,2960
4,512,2.2,14.0,1045
12,64,1.7,10.1,720
8,1024,1.7,10.1,1385
12,256,2.4,16.0,1130
16,2048,2.4,15.6,2225
12,2048,2.0,10.1,1820
64,2048,2.4,12.5,3185
4,64,2.1,14.0,730
12,128,2.3,16.0,1190
32,128,2.3,15.6,1540
4,128,1.7,14.0,745
12,128,1.7,13.3,780
12,64,1.7,12.5,715
16,512,1.8,13.3,1055
32,1024,2.0,11.6,2075
4,256,1.5,14.0,915
8,2048,2.6,14.0,2000
4,64,1.9,15.6,750
4,64,1.7,13.3,725
8,2048,2.4,17.3,2450
64,128,2.2,12.1,1950
16,64,1.5,11.6,790
8,2048,2.5,12.5,1780
32,1024,1.8,10.1,1825
64,256,2.2,12.5,2160
8,64,1.6,15.6,830
4,256,2.1,17.3,1155
12,64,2.2,15.6,790
12,512,2.2,11.6,1125
8,256,1.7,13.4,865
64,64,2.1,10.1,1775
4,2048,2.1,17.3,2160
16,2048,2.3,13.3,1925
4,2048,2.4,12.5,2080
4,512,1.8,11.6,990
64,128,2.5,11.6,1705
64,64,2.3,11.6,1870
12,512,1.9,14.0,995
4,512,1.7,10.1,885
64,1024,2.6,12.5,2300
12,512,2.1,12.5,1025
4,1024,2.2,10.1,1230
16,128,1.8,14.0,880
4,128,2.0,11.6,755
32,512,1.7,10.1,1400
64,512,2.3,13.4,2305
16,128,1.6,10.1,840
8,128,1.7,10.1,640
8,64,1.7,14.0,760
32,512,2.4,15.6,1685
8,512,1.7,10.1,855
4,512,1.8,17.3,1295
12,512,2.2,13.4,965
32,2048,2.2,12.1,2695
8,1024,1.8,15.6,1360
4,1024,1.8,13.3,1380
64,256,2.5,11.6,2160
16,2048,2.6,12.5,1885
8,256,2.0,17.3,1195
12,256,2.2,16.0,1110
64,128,2.1,12.1,1980
32,2048,2.7,17.3,3025
12,64,1.6,13.4,735
32,2048,2.3,15.6,3035
32,2048,2.4,17.3,2810
16,128,2.2,17.3,1235
8,2048,2.4,16.0,2270
12,512,1.6,13.3,1045
4,128,1.7,13.3,725
8,256,2.2,13.3,895
32,512,2.2,11.6,1585
8,64,1.9,13.3,770
4,128,2.2,14.0,685
32,512,1.8,12.1,1440
8,256,1.7,14.0,800
12,512,2.0,12.5,1050
64,128,2.4,17.3,2450
64,2048,2.7,12.5,3000
8,128,1.4,12.5,810
12,128,2.1,12.5,830
64,64,2.3,14.0,2130
16,128,1.9,15.6,960
4,1024,2.2,13.3,1575
4,64,1.3,10.1,560
8,256,1.9,11.6,825
32,64,2.7,17.3,1830
16,512,2.4,15.6,1165
64,128,2.5,12.1,1830
64,256,2.1,10.1,2095
8,256,2.3,13.3,850
4,256,1.5,10.1,655
12,512,2.5,17.3,1390
8,256,1.6,14.0,900
4,256,1.7,16.0,955
32,256,2.5,12.1,1515
64,1024,2.3,12.5,2310
64,256,2.8,12.5,1880
8,1024,1.9,12.1,1445
8,1024,1.9,12.1,1330
64,512,2.3,12.1,2005
12,512,1.9,12.5,1130
64,256,2.2,12.1,1995
64,128,2.3,12.1,1955
8,64,1.5,12.5,700
12,64,1.5,13.3,825
4,512,2.2,13.3,1045
64,256,2.6,15.6,2255
4,64,1.8,12.5,690
8,128,2.2,15.6,860
16,64,2.4,17.3,1035
8,256,2.0,11.6,860
12,512,2.2,13.4,1155
32,64,2.0,12.5,1350
8,128,1.9,16.0,1115
32,1024,2.1,15.6,2190
32,256,1.7,12.5,1335
32,512,2.2,15.6,1720
12,2048,2.4,16.0,2405
4,512,2.1,11.6,880
8,1024,2.2,16.0,1585
16,256,1.8,14.0,935
64,512,2.5,12.5,1955
32,128,2.3,17.3,1635
4,128,1.6,15.6,790
32,64,2.1,14.0,1640
12,512,2.4,13.3,1040
4,2048,2.6,14.0,1730
64,64,2.4,15.6,2030
32,1024,2.4,13.4,2260
16,64,1.8,15.6,1000
32,256,2.2,15.6,1590
64,256,2.4,17.3,2110
32,128,2.5,17.3,1875
4,2048,2.4,11.6,1920
16,256,1.7,13.3,940
4,64,1.6,10.1,545
16,64,2.0,14.0,1000
12,64,2.1,11.6,700
4,2048,1.9,12.5,2135
32,128,2.2,12.5,1360
12,512,2.0,17.3,1270
16,128,2.0,16.0,1225
16,64,2.0,13.3,790
32,2048,2.7,12.1,2490
32,128,2.0,13.4,1305
8,2048,2.1,17.3,2145
4,1024,1.8,11.6,1335
64,128,2.1,13.3,1735
4,2048,2.5,17.3,2100
4,64,2.2,16.0,890
16,1024,2.0,17.3,1815
32,256,1.7,10.1,1275
12,512,2.4,15.6,1180
4,64,1.9,13.4,665
64,64,2.8,13.3,1970
8,64,2.1,13.3,820
4,128,1.6,12.1,770
8,128,1.6,12.5,770
32,128,1.7,12.5,1460
8,256,2.4,15.6,1010
32,512,2.5,15.6,1580
16,256,2.1,17.3,1210
16,512,2.2,13.4,1020
16,2048,2.6,17.3,2260
32,1024,2.3,15.6,2430
8,64,1.6,15.6,830
12,1024,1.7,11.6,1330
12,1024,1.8,14.0,1610
16,64,1.6,11.6,925
4,1024,2.2,15.6,1425
64,256,2.7,14.0,2080
64,2048,2.6,11.6,2855
8,1024,2.2,13.4,1520
8,128,2.0,10.1,620
4,256,2.1,11.6,665
32,64,2.5,15.6,1535
12,64,2.3,16.0,1015
8,256,1.9,14.0,830
64,256,2.6,10.1,1780
32,1024,2.2,17.3,2575
16,64,2.1,12.5,825
32,2048,2.5,17.3,2895
64,64,2.3,13.3,1900
12,64,2.0,15.6,840
32,64,2.2,13.3,1430
16,2048,2.1,17.3,2250
12,256,2.0,16.0,1045
32,1024,2.8,16.0,2655
12,64,2.2,13.3,815
8,128,1.3,10.1,765
64,1024,2.4,16.0,2875
8,128,1.8,15.6,825
16,1024,2.1,15.6,1645
16,512,1.6,10.1,1015
12,64,2.1,13.3,735
16,1024,1.7,11.6,1440
12,256,2.2,15.6,990
8,128,2.1,13.4,720
4,64,1.7,17.3,980
8,64,2.0,12.5,800
64,128,2.8,17.3,2280
8,1024,1.8,12.5,1555
64,128,2.2,11.6,1710
12,2048,2.4,13.3,2235
32,128,2.5,13.3,1480
32,2048,2.9,14.0,2900
4,128,1.7,14.0,825
12,64,2.2,13.3,870
12,64,1.6,14.0,845
16,2048,2.5,13.4,2355
8,2048,2.1,12.5,1895
16,256,2.0,12.5,930
64,512,2.5,14.0,2315
8,2048,2.5,13.4,1790
64,128,2.8,17.3,2315
8,512,1.7,13.3,885
4,64,1.4,13.4,740
4,256,1.6,11.6,830
32,1024,2.1,11.6,1935
8,128,1.8,13.3,820
8,256,2.0,14.0,870
12,64,2.2,13.4,885
16,64,1.7,13.3,865
32,64,2.3,10.1,1225
32,2048,2.5,12.1,2870
64,2048,2.8,10.1,3115
32,2048,2.7,14.0,2525
64,2048,3.0,13.3,3110
64,1024,2.6,13.4,2510
32,1024,2.3,10.1,2160
8,64,1.8,11.6,640
4,512,1.5,10.1,750
8,128,2.2,14.0,775
8,2048,2.6,13.4,1835
32,512,2.6,17.3,1785
4,256,2.2,14.0,890
8,64,1.9,15.6,925
8,512,1.7,11.6,920
4,256,2.1,13.4,755
4,2048,2.0,15.6,1830
8,256,1.7,17.3,1175
8,2048,1.7,10.1,1790
8,256,1.8,12.1,925
8,64,1.7,12.1,735
64,512,2.5,16.0,2140
16,128,2.2,17.3,1270
16,2048,2.2,14.0,2070
12,256,1.8,17.3,1300
64,256,2.6,15.6,1965
32,2048,2.3,14.0,2800
12,256,2.2,12.1,935
32,2048,2.7,12.5,2890
8,128,1.7,14.0,865
8,64,2.1,12.5,805
16,64,2.1,16.0,1020
4,512,1.9,10.1,900
64,64,2.1,12.5,2100
16,2048,2.3,16.0,2215
16,64,1.9,12.5,830
32,512,2.5,12.1,1755
12,2048,1.9,12.1,1890
64,1024,2.3,13.4,2690
64,128,2.2,13.3,2030
64,2048,3.0,10.1,3265
16,2048,2.7,13.4,2115
16,512,2.1,14.0,1265
4,1024,2.0,10.1,1435
12,128,2.0,13.3,850
4,1024,2.6,17.3,1855
64,1024,2.7,16.0,3120
12,256,1.7,15.6,935
64,256,2.9,16.0,2475
12,1024,2.2,13.4,1650
12,64,1.8,16.0,1075
4,256,1.9,12.1,715
8,512,1.9,13.3,925
16,1024,2.1,12.1,1520
64,128,2.5,13.3,1870
8,128,1.7,12.1,810
32,512,2.3,11.6,1475
32,256,2.5,14.0,1495
16,128,1.9,13.3,915
64,1024,2.5,13.3,2705
64,64,2.6,12.5,1750
64,1024,2.9,12.5,2800
8,64,1.4,12.5,700
4,128,1.4,12.1,735
32,128,2.1,15.6,1620
16,512,1.8,14.0,1005
32,2048,2.7,12.5,2950
64,512,3.0,16.0,2150
64,256,3.0,15.6,2300
64,512,2.4,10.1,2055
64,2048,2.9,16.0,3720
16,2048,2.3,16.0,2245
64,1024,2.8,13.3,2780
64,512,2.6,12.5,2135
64,1024,2.7,14.0,2415
32,64,1.7,10.1,1250
64,1024,2.7,17.3,2790
4,64,1.9,14.0,750
32,512,2.4,12.1,1540
16,2048,2.2,12.1,2320
8,256,1.7,13.3,890
16,2048,2.5,10.1,2235
12,512,1.7,13.3,1055
8,256,1.8,13.3,895
32,64,2.1,16.0,1825
12,2048,2.4,10.1,2105
12,256,2.2,13.3,1015
8,2048,2.3,13.3,2125
64,2048,3.0,16.0,3535
32,256,2.1,12.1,1500
32,1024,2.1,12.5,2145
16,1024,2.5,14.0,1425
32,256,2.0,11.6,1660
16,2048,2.3,17.3,2455
64,1024,2.4,16.0,3105
64,2048,3.0,13.3,3545
4,128,1.8,13.3,710
16,1024,2.5,16.0,1885
12,256,2.2,12.5,915
12,64,2.5,17.3,1240
8,512,2.3,17.3,1350
8,128,2.0,12.1,715
4,64,2.0,12.5,725
12,2048,2.2,16.0,2345
64,2048,2.7,14.0,3180
16,256,1.7,12.5,865
8,128,2.0,13.3,880
12,256,1.7,14.0,1055
32,128,2.0,15.6,1575
64,1024,2.5,13.3,2555
8,2048,2.3,13.3,2045
4,64,1.5,11.6,630
8,64,1.7,13.4,790
16,2048,2.5,15.6,2005
4,512,2.1,11.6,850
4,1024,2.2,11.6,1475
8,256,1.6,13.4,905
4,1024,1.7,11.6,1395
4,256,1.5,13.3,770
12,512,2.4,14.0,1165
12,1024,2.0,10.1,1555
4,64,1.9,17.3,1030
12,256,1.5,11.6,840
64,2048,2.6,12.5,3315
32,128,2.5,15.6,1460
16,256,2.2,14.0,900
16,1024,2.4,14.0,1715
8,64,1.7,12.1,730
12,512,1.8,13.4,1075
32,2048,2.5,13.3,2570
16,128,1.6,13.4,1005
4,2048,1.9,10.1,2045
64,128,2.6,15.6,2270
32,64,2.1,15.6,1430
8,512,1.8,11.6,880
8,1024,2.1,11.6,1475
4,64,1.6,17.3,1045
16,128,2.0,16.0,1250
12,64,1.9,13.3,815
64,256,2.2,12.5,2125
32,2048,2.6,11.6,2480
12,1024,2.4,12.1,1650
16,128,2.1,14.0,1010
4,256,1.5,12.5,710
64,1024,3.0,17.3,3200
12,512,2.1,12.5,1120
32,512,2.4,15.6,1740
64,2048,2.8,13.3,2965
12,512,1.8,13.4,1120
12,256,1.5,11.6,970
4,256,2.4,16.0,1000
12,512,2.0,15.6,1175
32,256,2.4,17.3,1715
16,2048,2.2,17.3,2545
16,128,2.4,15.6,1100
32,2048,2.7,13.3,2740
8,2048,2.3,14.0,2255
16,1024,1.7,11.6,1485
32,512,2.2,16.0,1820
12,2048,2.2,16.0,2285
64,128,2.7,12.1,1720
4,1024,2.1,13.3,1550
64,2048,2.8,10.1,2710
64,256,2.5,16.0,2260
4,2048,2.5,15.6,1760
16,1024,2.5,15.6,1690
64,2048,2.7,14.0,3495
8,256,1.8,17.3,1160
8,512,1.9,17.3,1135
8,256,2.1,15.6,1010
64,256,2.8,12.5,1965
8,1024,1.9,10.1,1325
32,1024,2.5,11.6,2155
32,256,2.4,13.4,1380
64,128,2.0,10.1,1780
64,256,2.3,14.0,2000
16,256,2.0,13.4,1035
4,512,1.9,12.5,835
32,1024,2.4,11.6,2150
8,256,1.8,12.1,895
8,2048,2.5,11.6,2155
64,1024,2.9,13.4,2600
16,256,2.4,13.3,1065
12,512,2.2,13.3,955
8,1024,2.1,13.3,1465
64,128,2.4,11.6,1880
12,2048,2.2,17.3,2075
12,64,1.9,13.4,845
12,512,2.4,15.6,1005
12,1024,2.3,14.0,1400
64,512,2.5,16.0,2340
4,64,2.0,16.0,940
16,64,1.9,17.3,1245
4,128,1.5,11.6,770
64,128,2.5,13.3,1930
8,64,1.4,12.1,650
4,256,1.6,12.1,850
32,256,2.3,11.6,1320
8,1024,2.0,12.5,1610
8,128,1.9,12.1,745
8,64,1.6,11.6,705
8,1024,2.1,10.1,1445
12,64,1.9,17.3,1185
12,512,1.6,14.0,985
32,128,2.4,15.6,1445
12,1024,2.4,15.6,1455
16,1024,2.2,12.5,1625
8,2048,2.8,17.3,2270
8,64,1.5,13.4,810
32,256,2.2,10.1,1470
32,1024,2.4,13.3,2195
32,1024,1.8,11.6,2155
8,64,1.6,13.4,845
4,128,2.2,13.4,780
8,512,1.8,14.0,1110
32,128,1.9,13.3,1655
64,2048,3.0,13.4,2795
16,64,2.0,10.1,890
64,512,2.2,11.6,2285
64,64,2.2,12.1,1900
8,512,2.0,13.4,1015
32,64,1.9,16.0,1535
4,512,1.6,13.3,850
4,1024,2.3,17.3,1830
32,128,2.1,17.3,1775
16,128,1.7,16.0,1290
32,256,2.5,17.3,2000
32,2048,2.1,12.5,2460
32,1024,2.1,12.5,2215
8,128,1.7,13.4,850
8,2048,1.8,11.6,2050
4,512,1.9,13.3,870
32,256,2.6,15.6,1535
16,512,1.9,13.3,1235
32,256,2.7,17.3,1960
8,1024,2.2,12.1,1335
64,256,2.3,11.6,2095
4,1024,1.9,17.3,1860
32,1024,2.7,16.0,2560
16,1024,2.0,10.1,1535
4,128,1.6,14.0,845
8,2048,2.0,13.3,2140
4,512,1.9,12.5,920
4,128,1.9,13.4,810
32,64,2.2,12.5,1325
8,2048,2.0,12.1,2180
16,256,1.7,16.0,1220
4,512,2.0,10.1,930
12,256,1.8,14.0,950
32,512,1.8,12.1,1830
32,2048,2.3,11.6,2685
64,1024,2.7,10.1,2310
8,1024,2.0,12.1,1335
8,512,2.3,17.3,1195
16,128,2.1,16.0,1145
16,64,2.3,14.0,980
12,2048,2.1,12.1,2250
64,2048,3.0,13.3,2965
8,128,2.0,17.3,1085
12,1024,2.2,12.1,1620
16,128,2.0,12.1,950
8,64,1.8,12.1,795
32,512,2.1,13.4,1630
8,512,2.1,13.4,1010
8,256,2.0,13.4,770
8,1024,2.3,13.4,1550
8,1024,2.0,13.4,1355
12,128,1.9,15.6,840
16,64,2.0,12.1,760
12,1024,1.8,11.6,1520
12,128,2.3,14.0,920
4,256,2.0,16.0,1155
12,1024,2.4,14.0,1740
16,2048,1.9,10.1,1950
12,64,1.9,12.1,770
8,64,1.8,12.5,665
8,64,1.9,16.0,975
32,1024,2.4,13.4,1970
32,256,2.2,17.3,1690
12,64,2.0,12.1,735
32,64,2.3,12.1,1530
12,128,1.9,12.5,790
32,1024,2.3,17.3,2405
64,1024,2.3,15.6,2745
64,64,2.8,14.0,2165
32,64,1.8,14.0,1415
12,128,2.2,14.0,850
4,64,1.7,12.1,720
64,256,2.3,10.1,1710
12,1024,1.9,14.0,1385
12,2048,2.5,13.3,2115
12,256,1.6,10.1,915
8,512,2.2,16.0,1165
32,64,2.0,15.6,1375
12,256,2.2,12.1,940
4,128,1.7,12.1,755
16,128,1.8,14.0,855
64,128,2.4,14.0,2165
32,64,2.2,14.0,1350
32,128,2.4,13.3,1395
32,128,2.1,15.6,1380
32,1024,2.1,12.5,2080
12,1024,2.2,12.1,1565
16,64,1.8,15.6,935
8,256,1.5,12.5,775
12,1024,2.3,10.1,1375
16,2048,1.9,10.1,1785
16,128,1.9,17.3,1220
16,64,1.6,10.1,760
4,1024,2.2,12.1,1235
12,128,1.4,10.1,805
64,1024,2.3,13.4,2455
12,64,2.2,13.4,935
32,1024,1.9,10.1,2235
32,64,2.5,14.0,1405
8,256,1.5,12.1,890
64,512,2.3,14.0,2425
16,64,2.2,12.5,875
32,512,2.3,10.1,1625
32,128,2.0,15.6,1690
8,512,2.0,11.6,955
8,1024,1.7,13.3,1465
12,1024,1.9,13.4,1470
16,512,1.7,11.6,1105
4,256,1.7,12.1,835
12,256,2.1,12.1,935
32,512,2.5,13.4,1780
16,64,1.8,13.3,910
4,64,2.2,13.3,695
64,1024,2.6,15.6,2530
64,2048,3.0,17.3,3085
32,2048,2.8,17.3,2740
12,2048,2.3,10.1,1965
16,128,2.2,13.3,905
8,2048,2.8,17.3,2440
12,512,1.9,12.1,1015
64,256,2.0,12.5,2050
16,256,2.3,12.5,890
64,1024,2.7,15.6,2905
4,1024,2.0,12.1,1490
64,128,2.5,16.0,2455
64,256,2.2,13.4,2240
12,1024,2.2,14.0,1545
32,64,2.4,13.4,1305
16,256,2.0,12.5,900
8,1024,2.2,17.3,1530
32,256,1.7,11.6,1670
8,256,1.5,12.5,745
32,2048,2.2,11.6,2705
64,128,2.7,14.0,1815
32,256,2.4,12.1,1410
64,128,2.9,16.0,2130
4,2048,2.4,12.1,1770
